Name,Score,program_id,UniquenessScore
Npepps,0.0016541073139441,1,0.005816681979765815
Myo9a,0.0015901747070866,1,0.005591862441702857
Nfat5,0.0014878483368107,1,0.003971380206308197
Ankrd12,0.0013398861188249,1,0.0047117205616627475
X4930402H24Rik,0.001315441217217,1,0.004625759864021683
Nbeal1,0.0012468730422002,1,0.003747704612845375
Tra2a,0.0012394841401555,1,0.0037254959185039514
Akt3,0.0012384091358942,1,0.003140208008534749
Kansl1,0.0012081892660928,1,0.0034111545120307962
Sos2,0.0012031913549841,1,0.004231032299868389
Rcor3,0.0011790996841965,1,0.004624397522236392
Usp32,0.0011562232404142,1,0.004534676719693272
Kif1b,0.0011541804132997,1,0.004058684920164681
Cep170,0.0011525121009877,1,0.0037212612164544737
Dcaf6,0.0011518251854942,1,0.004517427665565532
X9930021J03Rik,0.0011381163218688,1,0.004463661867955996
Heatr5a,0.0011172792684998,1,0.0043819395002361065
Kdm7a,0.0011109009718589,1,0.0043569239908796045
Tbc1d12,0.0011042065005032,1,0.00433066845272205
Sap130,0.0010881800297282,1,0.0035135441421200687
Ulk2,0.001066915955019,1,0.0037518187345935276
Kdm3a,0.0010620807878337,1,0.003429274227246608
Ubxn7,0.0010582834716844,1,0.004150559558173438
Dmxl1,0.0010424086706479,1,0.0036656386674523748
Zmym4,0.001039327785387,1,0.003123889444814723
Ttc3,0.0010360636294256,1,0.003345269345680989
Clock,0.0010343630999055,1,0.004056744497862657
Rnf38,0.0010226746589937,1,0.004010902744263877
Faf1,0.0010028834038938,1,0.0035266477416908437
Ralgapa1,0.0010010973218288,1,0.0025384614310516975
Atf2,0.0009954620505567,1,0.0039041756195632993
Xpo1,0.0009928075686278,1,0.003491215984072238
Setd5,0.0009898432713467,1,0.0031960318445890287
Itch,0.0009822599101423,1,0.00385239717687618
Ubn2,0.000978445420137,1,0.0034407113707300946
Bcorl1,0.0009777672636941,1,0.0034383266280186486
Trappc8,0.0009604672686837,1,0.0037669270181484122
Lcor,0.0009571134380917,1,0.0037537733839921837
Rufy3,0.0009557242670428,1,0.003085867511085427
Arid4a,0.0009540300323404,1,0.003080397121764387
Sbf2,0.0009533147987994,1,0.003352339334017321
Sec23a,0.000948366305546,1,0.00371946736337903
Usp34,0.0009481323079177,1,0.0033341150621893903
Fcho2,0.0009463957888646,1,0.0025261294516663495
Braf,0.0009418276978771,1,0.0033119448491061975
Dcaf10,0.0009406411498002,1,0.003689169508525382
Ncoa2,0.0009386708120683,1,0.003300843634184149
Fbxo11,0.0009348227513489,1,0.003666349904939523
Med13,0.0009305082853558,1,0.003649428684354292
Fam13b,0.0009257636573589,1,0.0036308203798598765
Kat2b,0.000923712275664,1,0.0029825063560248305
Ncoa6,0.0009236037925775,1,0.003247860336170706
Pias1,0.0009226397859365,1,0.0032444703988856157
Osbpl8,0.0009220185941215,1,0.0032422859727568943
Sec24a,0.000920695876899,1,0.0036109446800220214
Rasa2,0.0009206218839866,1,0.0036106544817925148
Ankhd1,0.0009193908482138,1,0.002595772308378907
Ralgapb,0.0009169687733288,1,0.003596327079198138
Atrn,0.0009053876547172,1,0.0035509062407991314
Togaram1,0.0009047066309338,1,0.0035482352836792635
Rap1gds1,0.0009022476947643,1,0.0031727614424889175
Taok1,0.0008988323813689,1,0.0035251966335150633
Ash1l,0.0008969270938049,1,0.003517724146491107
Nfatc3,0.0008952590733486,1,0.003511182214737127
Parp4,0.0008910061957448,1,0.003494502542172555
Rev3l,0.0008906226183418,1,0.0034929981618255887
Phip,0.000888075455446,1,0.0025073576482475923
Kdm6a,0.0008864891320907,1,0.0028623192964571877
Herc4,0.0008852951758229,1,0.0034721040743158917
Kdm5b,0.0008806502296754,1,0.0028434664956179623
X0610010F05Rik,0.0008790437196959,1,0.0034475860300728655
Dip2a,0.0008766780358354,1,0.003438307881049913
Rictor,0.0008743405295229,1,0.0024685789934044584
Mbtd1,0.0008717413951121,1,0.0030654857887508404
Ahcyl2,0.0008679037722742,1,0.0034038954533173824
Cdc42bpa,0.000866728505031,1,0.0020956593329677286
Maco1,0.0008665260212623,1,0.003398491950584676
Plekha5,0.00086559005107,1,0.002794839797027011
Ncoa1,0.0008650861953692,1,0.0024424506668333057
Usp9x,0.000861239862787,1,0.0033777597779931917
Kpna3,0.0008591059836542,1,0.0030210532603927817
Synj1,0.0008566190707689,1,0.0033596371549057024
Mllt10,0.0008546719416899,1,0.0027595871198895176
Tgfbr1,0.0008533832365926,1,0.0033469462995456257
Nsd2,0.0008511313208174,1,0.0022718485458731504
Csnk1g1,0.0008496946346104,1,0.0027435162606061713
Tut4,0.0008355176737874,1,0.0025113009377775238
Atf7,0.0008343926196186,1,0.002934148512415756
Xrn1,0.0008278026697227,1,0.0024881120842673242
Ascc3,0.000825584511856,1,0.002330923152286992
Hace1,0.000823609112392,1,0.003230172978319744
Kmt2c,0.0008220621765412,1,0.0032241059371599687
Cdk12,0.0008211606606707,1,0.002651385019222996
Iqcb1,0.0008157557033421,1,0.003199372117427126
Rc3h1,0.0008141381692772,1,0.0031930281919540613
Sfmbt1,0.0008113968853176,1,0.0026198594859843187
Vps13d,0.0008093209136837,1,0.0022850051427132866
Kmt2e,0.0008061439944713,1,0.0028348119896506965
Dleu2,0.0008042899751016,1,0.002417440387061946
Ccdc88a,0.0008040889096201,1,0.0021462824541796676
Rb1,0.0008031149940253,1,0.0024139087668804036
Bmt2,0.0008013483344014,1,0.003142866800595733
Atad2b,0.000800771421836,1,0.0031406041648968687
Pds5a,0.000798472138855,1,0.0031315864383528215
Zmym2,0.0007971118954382,1,0.0031262515999412794
Arhgap21,0.0007937028966358,1,0.0031128815975348515
Kras,0.0007896115958586,1,0.0023733218379103703
Tshz3,0.0007849372419147,1,0.0030785029334436487
Ppp1r12a,0.000784833807761,1,0.0025340919263931133
Ctdspl2,0.00078398798052,1,0.0023564190351132628
Smurf2,0.0007835558470833,1,0.0023551201791597908
Sik2,0.0007806084930319,1,0.002520449119679641
Odf2,0.0007759669608068,1,0.0023323103956916906
Smg1,0.0007757087862557,1,0.0030423091764139967
Vps13a,0.0007747415983173,1,0.0023286273449729077
Wnk1,0.0007722668566211,1,0.002493515425854932
Uba6,0.0007720359139523,1,0.003027904269172496
Cplane1,0.0007712415366952,1,0.002712077209697575
Srsf3,0.0007710862467751,1,0.0018644063050856955
Kdm2a,0.0007696754117887,1,0.0030186464426266222
Usp28,0.0007677016460202,1,0.0030109053859105
Rlf,0.0007670165713427,1,0.003008218541291984
Ppp2r3a,0.0007669537867105,1,0.0026969993015960284
Setd2,0.0007657734268321,1,0.0030033429616682663
Slf2,0.0007657053981439,1,0.002692609332929622
Npat,0.0007645111685702,1,0.00246847365742057
Qser1,0.0007637589673484,1,0.0029954423052861757
Mon2,0.0007633728615398,1,0.0022944565306066917
Pi4ka,0.0007613673662419,1,0.0029860625095154618
Akap10,0.0007594909587821,1,0.002978703289490127
Pafah1b1,0.0007574901313179,1,0.0029708560975250354
Dlg1,0.0007547293833036,1,0.0020145314947866626
Strbp,0.0007546142499493,1,0.0024365182277163626
Msantd2,0.0007529987033006,1,0.0026479261359602722
Phlpp2,0.0007503235970523,1,0.0029427491412218052
Nf1,0.0007470563593259,1,0.0019940505796331156
Fam193a,0.0007467693750707,1,0.002928809577378745
Btbd7,0.0007463419017846,1,0.0026245174386559426
Ptbp3,0.0007455676003679,1,0.002621794601353031
Snx25,0.0007450526498457,1,0.0024056454832113105
Zfp280d,0.0007433385881284,1,0.00223423986352211
Atxn2,0.0007411948406262,1,0.0029069464019252345
Btaf1,0.0007408845295247,1,0.0026053265441998005
Usp37,0.0007399361345421,1,0.0023891251447728983
Mast2,0.0007385298833869,1,0.0020851365052528955
Relch,0.0007374766355201,1,0.002381183850000694
Pik3cb,0.0007367293779732,1,0.0028894329764660087
Zfr,0.000736728386962,1,0.002889429089746506
Rock1,0.0007325793071391,1,0.002365371228030964
Scmh1,0.0007325352615304,1,0.002201768492696772
Trpm7,0.0007309984055717,1,0.0028669562555163615
Mkln1,0.0007306883615114,1,0.0028657402709787927
Sp4,0.0007306674559351,1,0.002569398120854121
Lyst,0.0007295738745502,1,0.0023556672086786665
Strn,0.0007294950288279,1,0.002565275271284719
Zc2hc1a,0.0007280267893276,1,0.002855301655841341
Sirt1,0.0007276992053589,1,0.002349614227760472
Rtn4,0.0007270979819391,1,0.0020528601200050242
Stag1,0.0007250001441395,1,0.0019351779013834587
Kdm3b,0.0007249657443799,1,0.002843296319175303
Gmcl1,0.0007218232110389,1,0.002830971387203526
Rbm39,0.0007217177296207,1,0.001830044473000446
Clasp2,0.0007215386391665,1,0.0025372965615738543
Nmt2,0.00072131643669,1,0.002036536730353702
Arhgap5,0.000715660700021,1,0.0016549907202538568
Cbfa2t2,0.0007154317259049,1,0.0028059041529287392
Rmnd5a,0.0007152442256791,1,0.0028051687820426054
Map4,0.0007139702660706,1,0.0017263058072594368
Fnip1,0.0007136396880168,1,0.0025095198348619964
Arhgap12,0.0007130049940031,1,0.002796386575115577
Rspry1,0.0007104851750395,1,0.0024984269640214423
Emsy,0.0007091020993018,1,0.0024935633668096337
Ints6,0.0007032915887631,1,0.002113871294171123
Phlpp1,0.000702119222679,1,0.0017803489510038219
X4932438A13Rik,0.0007014107276505,1,0.0019803357268264555
Nsd1,0.0007009845488864,1,0.002465017933981269
Erc1,0.0006997937556323,1,0.0027445724504860424
Crebrf,0.0006993726415659,1,0.0022581526776839236
Wdr44,0.0006971583982216,1,0.00245156324368627
Cspp1,0.0006946908561239,1,0.002442886111596344
Sltm,0.0006944309097877,1,0.0024419720081662135
Desi2,0.0006939969023021,1,0.0027218373462906645
Washc4,0.0006937580475333,1,0.0027209005642561874
Vps54,0.000691866551602,1,0.0027134821676479443
Foxn2,0.0006916199248771,1,0.002432087156598818
Lnpep,0.0006911503090211,1,0.0024304357485771134
Bend7,0.0006906865273386,1,0.0027088541439507243
Ankrd17,0.0006893931474483,1,0.0022259306260561493
Zfp821,0.0006892280682387,1,0.00270313410624886
Fam222b,0.0006890714086309,1,0.0027025196914441958
Trim33,0.0006889905273395,1,0.0027022024771759206
Birc6,0.0006885408816417,1,0.002700438978738376
Nktr,0.0006869576414028,1,0.002415692198399366
Chd7,0.0006859190925696,1,0.0019365972477752042
Fbxl20,0.000685823262265,1,0.0020613670490876794
Bdp1,0.0006850560650896,1,0.0020590610978834293
Foxj3,0.0006838411003899,1,0.0026820065619824612
Ambra1,0.0006831586744304,1,0.0022058005965088145
Upf2,0.0006829885740679,1,0.002205251372009277
Scai,0.0006821582098833,1,0.0023988149579704907
Ttc14,0.0006810190743462,1,0.0020469271850318393
